-1.000000000000000000e+00 1.983681667284128203e+00
-9.799999999999999822e-01 1.921942432727158367e+00
-9.599999999999999645e-01 1.834489611059496150e+00
-9.399999999999999467e-01 1.778672590408355791e+00
-9.200000000000000400e-01 1.690916797816025330e+00
-9.000000000000000222e-01 1.631278164951530441e+00
-8.800000000000000044e-01 1.558387028163616295e+00
-8.599999999999999867e-01 1.505969681728931864e+00
-8.399999999999999689e-01 1.468864092328510118e+00
-8.200000000000000622e-01 1.412362880245973562e+00
-8.000000000000000444e-01 1.356285976145457983e+00
-7.800000000000000266e-01 1.313208563303802645e+00
-7.600000000000000089e-01 1.278719658192259745e+00
-7.399999999999999911e-01 1.266546465208339800e+00
-7.199999999999999734e-01 1.204973121305531913e+00
-6.999999999999999556e-01 1.176875787254847650e+00
-6.799999999999999378e-01 1.141605801545014343e+00
-6.599999999999999201e-01 1.105677202728188480e+00
-6.400000000000000133e-01 1.102726183586401065e+00
-6.199999999999999956e-01 1.043738446543511111e+00
-5.999999999999999778e-01 1.027151741378389049e+00
-5.800000000000000711e-01 1.012214594416800839e+00
-5.600000000000000533e-01 9.715636987689714177e-01
-5.400000000000000355e-01 9.592755830414876339e-01
-5.200000000000000178e-01 9.409603535110246941e-01
-5.000000000000000000e-01 9.119355253885459422e-01
-4.799999999999999822e-01 8.919472449895277100e-01
-4.599999999999999645e-01 8.815463092903927933e-01
-4.399999999999999467e-01 8.386906875106086012e-01
-4.200000000000000400e-01 8.541618438017162251e-01
-4.000000000000000222e-01 8.325303190121919883e-01
-3.800000000000000044e-01 8.096989970075227916e-01
-3.599999999999999867e-01 7.875762630366059946e-01
-3.399999999999999689e-01 7.502599303679811094e-01
-3.199999999999999512e-01 7.577018896964085037e-01
-2.999999999999999334e-01 7.289274252573196833e-01
-2.800000000000000266e-01 7.393307089008043231e-01
-2.600000000000000089e-01 7.065560842282407883e-01
-2.399999999999999911e-01 6.932485869506008758e-01
-2.199999999999999734e-01 6.583406527582595924e-01
-1.999999999999999556e-01 6.538849561005991573e-01
-1.799999999999999378e-01 6.286739070457908474e-01
-1.600000000000000311e-01 6.220696650804947714e-01
-1.400000000000000133e-01 6.293149393686304771e-01
-1.199999999999999956e-01 6.030112052443414861e-01
-9.999999999999997780e-02 5.954386682961406718e-01
-7.999999999999996003e-02 5.478922472108062047e-01
-5.999999999999994227e-02 5.512234548901071562e-01
-4.000000000000003553e-02 5.181872146756122399e-01
-2.000000000000001776e-02 5.208384552061622319e-01
0.000000000000000000e+00 4.714830845149718397e-01
2.000000000000001776e-02 4.780120388383534147e-01
4.000000000000003553e-02 4.419023339152364782e-01
6.000000000000005329e-02 4.258540103546546440e-01
8.000000000000007105e-02 4.074670634145772241e-01
1.000000000000000888e-01 3.998772668016896126e-01
1.200000000000001066e-01 3.670917469905858876e-01
1.400000000000001243e-01 3.639874471050184579e-01
1.599999999999999201e-01 3.047129132110846239e-01
1.799999999999999378e-01 2.962426642157878209e-01
1.999999999999999556e-01 2.630149890393369549e-01
2.199999999999999734e-01 2.461312933907660871e-01
2.399999999999999911e-01 2.333416800645470301e-01
2.600000000000000089e-01 2.086772736675703566e-01
2.800000000000000266e-01 1.510606477941096870e-01
3.000000000000000444e-01 1.451273284431457700e-01
3.200000000000000622e-01 1.116656876195883802e-01
3.400000000000000799e-01 5.640952851806551455e-02
3.600000000000000977e-01 4.922822945752495377e-02
3.800000000000001155e-01 1.965460316712334954e-02
4.000000000000001332e-01 -4.350725664339310378e-02
4.199999999999999289e-01 -7.972690223840703250e-02
4.399999999999999467e-01 -1.001525788334972356e-01
4.599999999999999645e-01 -1.150070252478224975e-01
4.799999999999999822e-01 -1.450014727977008699e-01
5.000000000000000000e-01 -2.106451134547227266e-01
5.200000000000000178e-01 -2.483649105136324919e-01
5.400000000000000355e-01 -2.472627702509026804e-01
5.600000000000000533e-01 -3.103952557011352420e-01
5.800000000000000711e-01 -3.272096519808564974e-01
6.000000000000000888e-01 -3.574257507735866257e-01
6.200000000000001066e-01 -4.026722414176089337e-01
6.400000000000001243e-01 -4.330540130045306690e-01
6.600000000000001421e-01 -4.506537696087282718e-01
6.799999999999999378e-01 -4.934784336895045032e-01
6.999999999999999556e-01 -5.032032786828554149e-01
7.199999999999999734e-01 -5.050087764436532733e-01
7.399999999999999911e-01 -5.379399069439164682e-01
7.600000000000000089e-01 -5.388140516824817539e-01
7.800000000000000266e-01 -5.500457819905840706e-01
8.000000000000000444e-01 -5.463181807210431007e-01
8.200000000000000622e-01 -5.287301202657780363e-01
8.400000000000000799e-01 -5.326043303663633433e-01
8.600000000000000977e-01 -5.354036546546835362e-01
8.800000000000001155e-01 -4.815783753559437774e-01
9.000000000000001332e-01 -4.533086596857335837e-01
9.199999999999999289e-01 -4.357925352443219880e-01
9.399999999999999467e-01 -3.703700293186152903e-01
9.599999999999999645e-01 -3.081528155574846384e-01
9.799999999999999822e-01 -2.352649520261247684e-01
1.000000000000000000e+00 -1.310764797836648510e-01
